2022-03-25 16:05:38,420 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:40,094 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:40,097 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:40,097 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:40,098 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:40,427 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:42,553 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:42,555 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:42,555 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:42,556 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:43,429 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:45,367 DEBUG   HandlerThread:12780 [handler.py:handle_request():141] handle_request: partial_history
2022-03-25 16:05:45,370 DEBUG   SenderThread:12780 [sender.py:send():235] send: history
2022-03-25 16:05:45,371 DEBUG   SenderThread:12780 [sender.py:send():235] send: summary
2022-03-25 16:05:45,374 INFO    SenderThread:12780 [sender.py:_save_file():947] saving file wandb-summary.json with policy end
2022-03-25 16:05:45,450 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json
2022-03-25 16:05:45,638 WARNING MsgRouterThr:12780 [router.py:message_loop():73] EOFError seen in message_loop
2022-03-25 16:05:45,653 INFO    MainThread:12780 [wandb_run.py:_atexit_cleanup():1702] got exitcode: 1
2022-03-25 16:05:45,661 INFO    MainThread:12780 [wandb_run.py:_restore():1674] restore
2022-03-25 16:05:46,370 INFO    WriterThread:12780 [datastore.py:close():281] close: ./wandb/run-20220325_160354-1vhskal5/run-1vhskal5.wandb
2022-03-25 16:05:46,375 INFO    SenderThread:12780 [sender.py:finish():1078] shutting down sender
2022-03-25 16:05:46,375 INFO    SenderThread:12780 [dir_watcher.py:finish():283] shutting down directory watcher
2022-03-25 16:05:46,451 INFO    Thread-10 :12780 [dir_watcher.py:_on_file_modified():230] file/dir modified: ./wandb/run-20220325_160354-1vhskal5/files/output.log
2022-03-25 16:05:46,453 INFO    SenderThread:12780 [dir_watcher.py:finish():313] scan: ./wandb/run-20220325_160354-1vhskal5/files
2022-03-25 16:05:46,454 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/config.yaml config.yaml
2022-03-25 16:05:46,454 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/output.log output.log
2022-03-25 16:05:46,455 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/wandb-summary.json wandb-summary.json
2022-03-25 16:05:46,464 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/conda-environment.yaml conda-environment.yaml
2022-03-25 16:05:46,476 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/wandb-metadata.json wandb-metadata.json
2022-03-25 16:05:46,482 INFO    SenderThread:12780 [dir_watcher.py:finish():327] scan save: ./wandb/run-20220325_160354-1vhskal5/files/requirements.txt requirements.txt
2022-03-25 16:05:46,490 INFO    SenderThread:12780 [file_pusher.py:finish():145] shutting down file pusher
2022-03-25 16:05:46,496 INFO    SenderThread:12780 [file_pusher.py:join():150] waiting for file pusher
2022-03-25 16:05:47,018 INFO    Thread-22 :12780 [upload_job.py:push():137] Uploaded file ./wandb/run-20220325_160354-1vhskal5/files/output.log
2022-03-25 16:05:47,089 INFO    Thread-24 :12780 [upload_job.py:push():137] Uploaded file ./wandb/run-20220325_160354-1vhskal5/files/conda-environment.yaml
2022-03-25 16:05:47,091 INFO    Thread-25 :12780 [upload_job.py:push():137] Uploaded file ./wandb/run-20220325_160354-1vhskal5/files/requirements.txt
2022-03-25 16:05:47,175 INFO    Thread-21 :12780 [upload_job.py:push():137] Uploaded file ./wandb/run-20220325_160354-1vhskal5/files/config.yaml
